Year,Quarter,GDP_Growth,Inflation,Industrial_Production,Unemployment_Rate,Recession_Indicator
2023,Q2,2.585410271,1.235944967,81.80605458,98.75799774,0
2023,Q3,2.60998368,1.524816753,96.8685047,90.79845065,0
2023,Q4,1.622696285,2.155226161,102.8362822,96.64853384,0
2013,Q1,1.288832952,1.213247238,94.67193283,91.98989338,1
2013,Q2,2.416489862,2.932548595,118.8029783,107.301422,0
2013,Q3,2.001980373,2.401731394,91.40823211,102.6154084,0
2013,Q4,1.639123874,1.96403468,110.3110624,95.63836711,0
2014,Q1,1.295099029,2.849283582,82.24897179,99.71268597,1
2014,Q2,2.782002001,2.220726016,101.856283,94.99488358,0
2014,Q3,1.358188723,2.704096832,102.3687253,100.2948439,0
2014,Q4,0.748949284,1.032056313,118.5474075,97.53972335,1
2015,Q1,2.008032655,1.159430146,107.3245714,108.6513342,0
2015,Q2,1.939163132,1.252230645,103.2688611,105.3269443,0
2015,Q3,1.516041341,2.759675496,105.9473181,107.9849784,0
2015,Q4,2.058763278,1.262575944,92.38766844,94.03589897,0
2016,Q1,2.772066244,2.520800135,107.0559348,96.01932639,0
2016,Q2,0.96011193,2.512902176,98.96631784,94.51579104,1
2016,Q3,2.041554945,1.080667704,93.04681017,99.37113989,0
2016,Q4,0.869895835,2.969308955,88.36389458,92.6070626,1
2017,Q1,1.008837185,2.538122266,97.02022637,101.3083188,0
2017,Q2,0.552522892,1.068862617,97.83302199,106.3331049,0
2017,Q3,2.713097197,1.173413135,101.5345241,108.2645937,0
2017,Q4,1.469931886,2.659131663,85.34782618,108.7078898,0
2018,Q1,2.378558294,2.882668786,107.0646893,97.26807864,0
2018,Q2,2.845452931,1.551133553,93.28690088,104.0161684,0
2018,Q3,2.413290749,2.858806968,88.19209636,105.9599607,0
2018,Q4,2.346365133,1.127589113,95.48892565,95.65530914,0
2019,Q1,1.261226061,2.965893759,105.7110965,104.3535232,0
2019,Q2,2.941544093,1.754403565,112.0736067,98.69061927,0
2019,Q3,2.67383418,1.361315083,117.9074471,94.37543417,0
2019,Q4,1.315551267,2.512384468,95.75020566,102.1642275,0
2020,Q1,1.611433753,2.484739874,89.13325009,91.16915974,0
2020,Q2,1.249823494,1.94861733,86.72080209,97.09594579,1
2020,Q3,1.499957546,1.114783687,103.3322899,107.6868686,0
2020,Q4,0.879357282,2.195616027,106.5895682,98.38669361,1
2021,Q1,2.252743968,1.821463087,100.1854915,90.14706089,0
2021,Q2,2.229300285,2.322685358,81.53603509,97.36500215,0
2021,Q3,2.947579602,1.841473125,100.0778162,108.1986032,0
2021,Q4,2.29315469,2.164140262,111.9121873,107.2873253,0
2022,Q1,1.642220179,1.95021673,95.44203743,109.3341228,0
2022,Q2,2.242915636,1.166446132,114.5183849,99.61119882,0
2022,Q3,0.671884766,2.09943451,96.68657116,107.5549881,0
2022,Q4,1.009986509,2.652929219,102.3075476,91.09220606,1
2023,Q1,2.929613253,2.025230488,91.63507417,99.38813684,0
2023,Q2,2.644644459,1.609806249,87.70705586,92.58142494,0
2023,Q3,1.244648496,2.560096174,98.86505461,94.54963207,1
2023,Q4,0.915462499,1.665458953,117.5969749,96.86053425,1
2013,Q1,2.97031019,1.970460912,87.16655673,107.8228018,0
2013,Q2,1.650888433,2.419342687,119.3484633,91.00350701,0
2013,Q3,0.741736399,2.440913483,91.27300013,93.68602794,1
2013,Q4,0.5984047,1.043693424,110.9794241,92.68866855,1
2014,Q1,1.66930154,2.21179363,97.13407202,90.54213305,0
2014,Q2,2.458753756,1.021026449,110.4755958,107.8660899,0
2014,Q3,1.582099803,2.071084946,99.0793357,97.78417237,0
2014,Q4,2.718561338,2.787867021,93.43265459,102.3013951,0
2015,Q1,2.817268905,2.924116998,100.3583616,99.05649611,0
2015,Q2,1.19673579,2.917743746,85.71257218,101.5965915,0
2015,Q3,1.206375669,1.558016581,96.1987435,109.9758587,0
2015,Q4,0.637415767,2.157083636,83.30288632,93.0904166,1
2016,Q1,1.598907354,2.020920263,90.35169633,96.32914262,0
2016,Q2,0.717417551,1.606439568,118.6623376,108.8941476,0
2016,Q3,1.337195725,2.141707873,116.3838156,90.12367645,1
2016,Q4,2.526708926,2.896739106,83.65302937,93.22895372,0
2017,Q1,2.901865757,2.075080287,80.56786538,95.15263998,0
2017,Q2,1.624859186,2.385817822,109.3264151,109.9084303,0
2017,Q3,1.218777998,2.076440204,101.3329419,98.11290519,1
2017,Q4,0.922904735,2.954913126,114.1326875,99.96666057,1
2018,Q1,2.008113557,1.454522107,101.7514828,103.8994027,0
2018,Q2,1.787917571,2.980570341,104.4536662,97.41947425,0
2018,Q3,2.430380069,1.340925023,95.38063255,96.93917901,0
2018,Q4,1.579517738,2.563559652,99.36692129,105.880289,0
2019,Q1,1.941222258,1.684138869,112.3991497,94.76579341,0
2019,Q2,1.060957449,2.009005848,90.43396984,90.1817407,1
2019,Q3,2.120743818,2.022187643,97.82071258,109.3393703,0
2019,Q4,1.92799796,2.726863156,85.57800945,101.3841293,0
2020,Q1,2.669949067,2.166211515,108.7205671,97.44087136,0
2020,Q2,0.731123793,1.91580059,95.77917563,107.3412036,0
2020,Q3,1.109988256,2.933468455,118.3255248,94.95263286,1
2020,Q4,1.370129889,2.791111482,118.6648888,98.86878206,1
2021,Q1,1.302492614,2.052188027,107.5107683,95.46949031,1
2021,Q2,2.341182937,1.103314714,81.97177971,97.7257541,0
2021,Q3,1.38368298,1.631266431,99.64079051,96.41467165,1
2021,Q4,0.980644796,1.618939098,118.9961709,98.22226834,1
2022,Q1,1.611781942,2.15308998,119.3336307,94.83202553,0
2022,Q2,2.203205276,2.431969387,104.2929767,91.77156679,0
2022,Q3,2.19218069,1.128189422,103.845706,104.7916235,0
2022,Q4,1.027424727,2.683244015,81.21415222,106.8762573,0
2023,Q1,1.650822627,1.43517588,85.3511258,109.0661434,0
2023,Q2,0.681663969,1.39818684,93.9128939,102.404697,0
2023,Q3,1.862002713,1.251286985,91.58911935,94.77503542,0
2023,Q4,1.033857136,1.822288673,108.1612581,94.34905864,1
2013,Q1,1.416697199,1.781834854,119.0582612,109.0933271,0
2013,Q2,2.500343957,1.483317842,82.72149256,96.33808275,0
2013,Q3,1.166986374,2.0118516,111.1091164,107.1664588,0
2013,Q4,2.612160214,1.719351122,107.4893737,96.25668395,0
2014,Q1,0.652263858,2.403130531,80.3931021,98.18365175,1
2014,Q2,1.323448173,2.386755077,110.6498189,96.08189272,1
2014,Q3,2.529067536,1.587833521,97.8530544,104.5403705,0
2014,Q4,2.232300573,2.974736945,89.00644097,103.2463583,0
2015,Q1,2.024204771,2.830196909,86.25448567,105.0359633,0
2015,Q2,1.920671541,1.54933174,98.97739657,96.67553194,0
2015,Q3,1.948283507,2.778001222,102.7721994,102.6344484,0
2015,Q4,1.796869618,1.102331013,89.31434228,99.84003459,0
2016,Q1,1.275588209,1.363527196,100.1653137,96.45619587,1
2016,Q2,1.145269108,1.927970835,85.33137032,108.5549147,0
2016,Q3,2.669255245,2.415241171,84.2485531,105.5175451,0
2016,Q4,2.51989332,2.535529235,84.55863548,102.8781591,0
2017,Q1,2.585811989,2.154706802,105.856295,99.16726959,0
2017,Q2,1.8217683,1.068753717,105.5585209,91.62894426,0
2017,Q3,1.587536486,1.585310195,101.817118,92.66832671,0
2017,Q4,2.229108505,2.590023074,86.53417799,92.08626175,0
2018,Q1,0.863788707,2.754255124,101.1275705,99.34521992,1
2018,Q2,0.766779548,2.299112014,114.7199837,106.5637174,0
2018,Q3,2.065136772,1.150557433,84.49588109,90.98617974,0
2018,Q4,1.143698041,1.271322934,90.40192161,97.70116111,1
2019,Q1,2.85745696,2.22075212,113.3989514,104.20703,0
2019,Q2,0.781257826,2.471840813,91.00395526,102.7821569,0
2019,Q3,1.352404934,2.995344527,90.54205918,95.58260942,1
2019,Q4,2.826680639,1.049288809,107.8675595,104.5065278,0
2020,Q1,2.590946444,2.948878621,119.0240768,91.30553515,0
2020,Q2,2.554598307,2.292619867,105.8936854,92.56699853,0
2020,Q3,2.125467916,2.964965161,116.4727428,98.78261322,0
2020,Q4,0.599869933,1.72458698,113.0556125,104.029982,0
2021,Q1,1.648359139,1.11020307,97.07578911,99.38049879,0
2021,Q2,2.821388832,2.282172207,92.46611667,100.5063653,0
2021,Q3,0.66513827,2.945136471,94.40239608,99.5573471,1
2021,Q4,1.388209936,2.36502346,106.4892863,104.3064462,0
2022,Q1,1.170358074,1.631336962,85.01004924,103.1101994,0
2022,Q2,0.599492818,2.195364671,114.7878354,107.816643,0
2022,Q3,1.622594401,1.918607376,83.07876732,103.4153005,0
2022,Q4,2.553148551,1.489310109,96.85203527,106.7767867,0
2023,Q1,2.692801169,1.486359961,102.0228254,93.84986301,0
2023,Q2,0.75469691,2.822241003,112.8203002,105.200698,0
2023,Q3,0.621915797,2.687457585,97.52176304,96.84790247,1
2023,Q4,1.866190903,1.182706485,110.265862,101.6487015,0
2013,Q1,0.966475242,1.3764644,87.36994606,91.14004775,1
2013,Q2,1.969496123,2.680696355,80.69992856,90.9800929,0
2013,Q3,1.931925692,2.638991371,93.06955562,96.99228798,0
2013,Q4,1.990866244,1.548425778,81.06433464,104.7045704,0
2014,Q1,2.064124782,2.161511998,109.6673652,103.5046168,0
2014,Q2,1.01470497,1.704962094,85.04440567,92.59714027,1
2014,Q3,2.190489366,2.717200214,118.5093034,102.5669424,0
2014,Q4,0.960253308,1.211300691,112.5140389,101.5751295,0
2015,Q1,2.045712553,2.562924178,108.1310891,106.6891651,0
2015,Q2,0.640534764,2.495041273,114.0341103,95.72270085,1
2015,Q3,2.101118185,1.628324128,118.3188427,90.66847145,0
2015,Q4,1.94948211,1.333007094,108.4888082,93.51780567,0
2016,Q1,1.088458155,1.988741622,116.593398,94.23428744,1
2016,Q2,0.860600053,2.517953664,100.0247813,108.2357022,0
2016,Q3,0.866536393,2.291855786,89.31516585,93.13520857,1
2016,Q4,2.208573538,2.18736924,110.1930983,96.18925153,0
2017,Q1,1.619929141,1.810943353,119.3635786,95.84497913,0
2017,Q2,1.237043096,1.709096418,102.5837633,95.04645489,1
2017,Q3,2.788224851,1.53137113,115.8326293,92.06950127,0
2017,Q4,2.141406756,2.813971037,86.74997754,109.3665392,0
2018,Q1,1.632208401,2.891430217,107.0728017,96.0317374,0
2018,Q2,0.970756312,1.607470092,83.72069637,92.87735933,1
2018,Q3,0.761651101,1.845887087,111.8231351,92.82767108,1
2018,Q4,0.825801083,2.286857899,87.88731928,91.95220076,1
2019,Q1,0.917121446,2.847462792,112.8588501,97.08129125,1
2019,Q2,2.139551918,2.074551347,107.0849705,103.653423,0
2019,Q3,2.071835038,1.532202737,81.56025683,99.11133564,0
2019,Q4,2.727434712,2.138994517,113.2956417,109.8324869,0
2020,Q1,0.90904051,2.383555278,106.9717429,109.5991089,0
2020,Q2,2.964001835,2.373357223,89.74459168,105.9711168,0
2020,Q3,0.767572836,2.561398608,116.407845,97.6566679,1
2020,Q4,2.076588237,1.860285464,97.5106022,96.20741778,0
2021,Q1,2.405324051,2.872353128,117.6300344,93.4956257,0
2021,Q2,2.686859124,2.474862883,90.11349603,91.34569226,0
2021,Q3,1.169993167,2.824416474,105.327147,104.4210932,0
2021,Q4,1.142880878,2.438776311,81.12486025,97.50642692,1
2022,Q1,2.066883371,1.292193131,112.920143,94.70062598,0
2022,Q2,2.130702782,1.810394285,103.8417438,92.14901105,0
2022,Q3,0.542282,2.819128855,90.78520035,106.3935401,0
2022,Q4,2.998375751,1.422862516,90.60682965,103.2571958,0
2023,Q1,2.913621587,2.831628696,100.1150208,105.9022057,0
2023,Q2,0.839364633,2.954876368,118.5741294,93.27457916,1
2023,Q3,1.248557812,1.200309995,90.86870396,106.3191158,0
2023,Q4,1.445789018,1.176793934,93.68902099,109.6276667,0
2013,Q1,2.074208988,1.832321893,86.66154054,109.7235359,0
2013,Q2,2.552122523,1.562954605,82.80274783,91.13251115,0
2013,Q3,0.800945374,2.161537167,117.1505368,99.93486856,1
2013,Q4,2.607363706,1.89177324,108.3433418,104.6374547,0
2014,Q1,0.934909265,1.722432118,105.4920863,91.41393216,1
2014,Q2,1.403850469,2.069598933,119.8489797,99.49067125,1
2014,Q3,2.540141893,1.86413457,111.8556289,101.908296,0
2014,Q4,2.716488604,1.821885105,104.1721768,102.6003736,0
2015,Q1,1.543457355,1.288624087,83.74237628,90.33343101,0
2015,Q2,2.683835661,1.472949824,88.46026997,104.720708,0
2015,Q3,1.300040283,2.012089385,86.50044261,109.1949144,0
2015,Q4,2.6289535,2.727579246,96.27094994,105.2472243,0
2016,Q1,0.859690388,1.017238005,80.7989173,101.7320347,0
2016,Q2,1.638487263,2.036030698,80.29852562,98.45373239,0
2016,Q3,2.295170403,1.885387404,109.2887683,94.66037929,0
2016,Q4,2.532855011,2.176862481,88.43052398,94.73440952,0
2017,Q1,2.070076161,2.659879186,96.62511128,95.16600858,0
2017,Q2,2.667529017,2.338536584,97.92341949,99.75800391,0
2017,Q3,1.01064117,2.25360526,94.34970042,109.9129035,0
2017,Q4,1.700458788,1.971771212,102.6340715,108.3351201,0
2018,Q1,2.50204525,1.90226014,108.7479706,101.72471,0
2018,Q2,1.730917622,1.384631546,98.55745054,94.91637174,0
2018,Q3,2.787105375,1.670813627,118.0905606,100.6611058,0
2018,Q4,2.078860947,2.085880889,85.17522468,97.51642438,0
2019,Q1,0.747865281,2.245908088,97.87496781,105.5596994,0
2019,Q2,1.051176202,1.329132117,96.25328924,108.5317077,0
2019,Q3,2.276054538,1.83784725,100.6908868,91.68426022,0
2019,Q4,2.961439741,2.332814609,91.41616274,101.7161679,0
2020,Q1,0.773705915,2.931673338,86.99139952,102.9606064,0
2020,Q2,1.113636156,2.435122765,111.0728547,103.4683946,0
2020,Q3,2.036248651,2.784938188,83.14506844,96.61829532,0
2020,Q4,1.120718699,2.976027924,95.57559119,104.652254,0
2021,Q1,2.21181291,1.424162475,89.55990721,95.62569127,0
2021,Q2,1.527818196,1.468650131,80.78605931,107.5878611,0
2021,Q3,2.914024578,1.683140774,93.54027518,90.14183626,0
2021,Q4,2.200626721,2.650879791,85.86433201,93.19332699,0
2022,Q1,2.475208125,2.232581497,81.79442231,102.4509398,0
2022,Q2,1.272294307,1.737450311,110.7892567,106.2187039,0
2022,Q3,1.500891567,2.894305872,96.25850872,105.4367207,0
2022,Q4,1.709693161,2.795064653,116.3104497,91.74833616,0
2023,Q1,2.841233328,2.651069683,111.6524286,94.01822679,0
2023,Q2,2.512798022,2.700265469,91.56601338,109.0452016,0
2023,Q3,0.624650366,1.299818506,101.5032455,101.5158494,0
2023,Q4,2.112875208,1.033938259,118.414671,90.89176185,0
2013,Q1,0.857654882,1.028029035,102.6743373,108.6453377,0
2013,Q2,2.164867915,2.645314937,80.53124814,100.840306,0
2013,Q3,1.648907444,1.997935888,82.88852741,103.6887072,0
2013,Q4,1.758051037,2.5302977,99.41162536,92.98763272,0
2014,Q1,2.120642385,1.344772724,114.8957825,102.2623248,0
2014,Q2,0.893009709,2.924676115,100.7346185,91.45796904,1
2014,Q3,2.067082261,1.506397814,112.1477381,106.3564415,0
2014,Q4,2.94736839,2.003739062,98.19827519,105.0695121,0
2015,Q1,0.831176641,2.093831028,101.849904,91.78946246,1
2015,Q2,1.544960214,2.706569597,114.2461449,91.9847533,0
2015,Q3,0.726802207,1.525390954,114.9906425,92.5780517,1
2015,Q4,2.299992007,1.202331239,104.9255141,97.12134598,0
2016,Q1,2.472284907,1.467380898,105.5680732,94.71365069,0
2016,Q2,2.284150708,2.747356069,85.07207197,107.3319138,0
2016,Q3,1.983938136,1.254220982,97.10167421,93.21720587,0
2016,Q4,2.250869722,2.517736269,84.23186081,100.1227971,0
2017,Q1,2.53656264,2.872326083,100.5407147,109.0055845,0
2017,Q2,1.839222426,1.788380989,113.9281251,99.85965421,0
2017,Q3,1.679756276,1.980624979,113.8714001,106.6388308,0
2017,Q4,1.508799981,1.66659972,99.67712096,101.4554502,0
2018,Q1,1.095843027,2.587910169,99.45931063,96.68091097,1
2018,Q2,0.767052482,1.477690321,117.9712469,96.10199374,1
2018,Q3,0.922148223,1.921345583,92.28350973,90.70318501,1
2018,Q4,1.307863043,2.088217248,102.0684949,97.13117842,1
2019,Q1,1.618256891,2.931035836,95.09393909,95.16453627,0
2019,Q2,1.10866761,1.915529225,110.3808059,94.11976368,1
2019,Q3,2.273240318,1.042299647,96.75731912,105.5173013,0
2019,Q4,1.346832389,2.127474203,88.19916931,104.8399078,0
2020,Q1,0.630697758,2.70508529,87.92785546,107.4879606,0
2020,Q2,1.381323103,2.445367149,92.76901191,108.1182334,0
2020,Q3,0.816592814,1.357039579,99.72120501,91.63876878,1
2020,Q4,0.989950462,2.887532764,119.0595864,97.52518659,1
2021,Q1,2.808215053,2.089649351,90.78969863,104.0479744,0
2021,Q2,2.147254516,2.978250638,90.6018915,103.4411901,0
2021,Q3,0.630059388,1.227292077,80.156735,109.9892136,0
2021,Q4,2.505684243,2.573446029,100.389043,96.00134166,0
2022,Q1,0.878160711,1.569349478,95.03884888,105.1262019,0
2022,Q2,1.849154472,1.154967253,80.72116036,92.04664359,0
2022,Q3,1.526246784,2.866385834,105.4960992,106.036518,0
2022,Q4,1.665936486,1.723332166,84.33601491,107.5186604,0
2023,Q1,2.457900073,1.336236195,100.4904226,99.74749616,0
2023,Q2,2.062728882,2.892373788,103.1908577,100.8043453,0
2023,Q3,0.625807332,1.125814952,87.49387165,90.64941543,1
2023,Q4,2.358382239,2.446660608,85.44224938,106.721578,0
2013,Q1,0.886965087,1.602351174,89.95907597,97.44614197,1
2013,Q2,1.136659415,1.977901853,96.29631525,109.7313898,0
2013,Q3,0.639815875,1.284362753,82.11303576,102.5168239,0
2013,Q4,0.636273194,2.672879475,100.4775452,100.5401525,0
2014,Q1,1.903986269,1.341627413,87.90761212,96.37634646,0
2014,Q2,1.98374104,1.420235552,84.65326909,109.4023377,0
2014,Q3,0.554954537,2.605394811,111.521406,95.94428228,1
2014,Q4,0.83906654,1.291257293,107.8972647,102.8561318,0
2015,Q1,2.456864186,2.874962345,107.6770945,93.11703073,0
2015,Q2,1.108606542,2.684387462,88.37224303,91.45044634,1
2015,Q3,2.258200135,1.805052711,116.8016021,103.0051014,0
2015,Q4,0.726047444,2.895713135,90.34229055,96.74424981,1
2016,Q1,1.505651034,1.102448593,99.86061689,92.46636982,0
2016,Q2,1.502425817,1.701419576,110.9136033,106.0634102,0
2016,Q3,0.883532206,1.733102375,94.93412644,93.02820888,1
2016,Q4,2.496133763,2.414456657,87.61527145,97.33443817,0
2017,Q1,0.764512562,2.256413194,84.85487698,109.7186834,0
2017,Q2,2.451705187,1.780477099,103.1425573,108.2268363,0
2017,Q3,1.885248201,1.348996973,95.14813422,106.8628973,0
2017,Q4,2.11053254,2.301448769,114.6728594,107.8794611,0
2018,Q1,2.799481429,1.189698387,101.7650401,104.8101904,0
2018,Q2,2.392317113,2.213432404,86.67149341,105.9484111,0
2018,Q3,2.300278334,1.172271543,98.55239299,93.47954799,0
2018,Q4,1.343692614,1.036162184,96.01319474,100.9975384,0
2019,Q1,2.048956482,2.32698069,113.4516525,94.30925815,0
2019,Q2,0.801204556,2.703074344,86.2645126,109.4952016,0
2019,Q3,2.606345573,2.001753212,119.256857,91.94753458,0
2019,Q4,1.257664403,2.27644883,94.00027474,108.567451,0
2020,Q1,0.66406522,2.098823664,103.6346507,103.0545625,0
2020,Q2,1.139165558,1.729132855,113.7472212,93.89885538,1
2020,Q3,2.567169618,2.125310846,110.4875004,104.2721473,0
2020,Q4,1.018778738,2.137625473,114.7089261,98.64232474,1
2021,Q1,2.916476926,1.9044302,85.71142547,97.7886936,0
2021,Q2,2.879256016,1.639441699,114.7239264,107.6250136,0
2021,Q3,1.375466311,1.166515316,108.9823164,96.23024598,1
2021,Q4,2.457309036,1.885309697,99.41066969,105.5581881,0
2022,Q1,1.455908328,1.886254691,95.04761875,97.34681031,1
2022,Q2,1.814866442,2.617598889,94.47073248,100.4850944,0
2022,Q3,2.176818314,1.538878893,91.1009122,108.6682625,0
2022,Q4,2.308836433,2.154373352,105.9088022,90.58598886,0
2023,Q1,2.045257414,2.019017746,101.8299872,97.18847654,0
2023,Q2,0.703684744,1.386678467,118.0297885,98.17399125,1
2023,Q3,1.66670789,1.10541958,81.50264918,104.3436289,0
2023,Q4,1.84523666,2.017411968,89.72498122,104.8950146,0
2013,Q1,0.920591448,1.379869487,98.42848685,95.72559724,1
2013,Q2,1.118657453,2.290475289,106.0388698,106.4903414,0
2013,Q3,1.544271417,1.146170182,90.9466554,109.6001093,0
2013,Q4,1.990646438,2.41947417,80.29431319,100.3641146,0
2014,Q1,0.593821644,2.138460424,116.830834,109.3683826,0
2014,Q2,1.851381688,1.916409611,117.8006838,103.4721966,0
2014,Q3,0.662248199,1.931451155,89.60980074,99.39608643,1
2014,Q4,1.63866393,2.164289606,94.27081961,93.28540899,0
2015,Q1,1.759298586,2.660405769,106.5604891,96.76735732,0
2015,Q2,2.838807557,2.824415142,88.37393598,90.7883517,0
2015,Q3,2.353271771,2.655220523,118.7145826,107.7967279,0
2015,Q4,2.001336921,2.060104678,81.11364205,94.93312894,0
2016,Q1,1.649036879,2.2570078,102.2900733,104.8527198,0
2016,Q2,1.199417327,2.129905215,83.52568974,98.27331047,1
2016,Q3,2.375402082,2.386801707,119.6257095,95.55782252,0
2016,Q4,1.745473248,1.659060828,97.62412456,107.1390026,0
2017,Q1,2.210522688,2.764882383,88.14044433,107.4672224,0
2017,Q2,0.649405685,2.777198561,93.16295118,96.29175267,1
2017,Q3,1.780221442,2.881380375,81.91125459,97.0446195,0
2017,Q4,2.641429972,1.792108955,87.9662759,98.49588363,0
2018,Q1,1.463881254,2.830832403,110.477375,100.1023111,0
2018,Q2,2.970926417,1.930555063,82.32951323,95.24548644,0
2018,Q3,1.590176201,1.313805248,117.9026051,105.336978,0
2018,Q4,1.170718001,2.181609067,108.8579663,108.8255786,0
2019,Q1,2.704088373,2.030384452,110.9861048,101.2428951,0
2019,Q2,1.881759725,1.229483917,85.04550632,100.5906723,0
2019,Q3,1.172153862,1.042073805,108.9135682,90.64973193,1
2019,Q4,1.988192103,2.078387588,118.7525876,99.68426279,0
2020,Q1,0.659003591,2.103375936,113.6438468,109.9369857,0
2020,Q2,1.575857934,1.640597485,116.2661319,93.82484258,0
2020,Q3,2.038572288,1.811428848,81.6432946,96.94576949,0
2020,Q4,1.163071306,2.372182308,117.9516199,95.36094375,1
2021,Q1,2.528664848,1.110719634,101.5248404,91.41100127,0
2021,Q2,2.835082478,2.532702561,106.3179964,106.4779276,0
2021,Q3,2.118799489,2.937888794,108.5583179,108.4931722,0
2021,Q4,1.79282973,1.234128826,101.1271089,92.53745656,0
2022,Q1,1.981233698,1.964986121,104.9030159,90.20093962,0
2022,Q2,0.987101229,1.982660864,118.0201425,97.67218081,1
2022,Q3,1.560930065,2.429392178,104.1517103,95.978523,0
2022,Q4,1.527040989,1.435399598,118.6408584,92.61268763,0
2023,Q1,1.429591961,1.051677944,88.87117968,105.6094228,0
2023,Q2,1.002938081,1.160126805,98.97812719,90.19938469,1
2023,Q3,0.711915386,2.615251739,110.8589338,108.3027764,0
2023,Q4,2.63628859,2.366351126,82.09331429,105.6569724,0
2013,Q1,2.613777027,2.598164292,100.3391614,94.65803677,0
2013,Q2,2.613324939,2.454325619,119.230447,93.11385196,0
2013,Q3,1.064161458,1.4235963,111.7015907,93.73814593,1
2013,Q4,0.666649575,2.997121613,80.99268846,106.7048812,0
2014,Q1,1.413417104,2.68323092,102.1848196,108.0326246,0
2014,Q2,2.815482466,1.018196363,83.01648704,95.00717459,0
2014,Q3,2.173288541,2.776544393,98.39767805,102.1394623,0
2014,Q4,0.971249632,2.609933668,118.6931245,95.37197866,1
2015,Q1,1.737064879,1.172232221,102.3654663,100.0556688,0
2015,Q2,0.86109121,1.884132426,93.36418608,100.4366175,0
2015,Q3,1.964135839,1.016991157,110.4402393,104.2602858,0
2015,Q4,1.415715966,1.105871871,110.1973016,109.1035032,0
2016,Q1,1.10037899,1.647049227,87.35251558,101.5387225,0
2016,Q2,0.887103487,1.712387887,107.8805206,101.2023197,0
2016,Q3,1.466156411,1.840499204,102.4844353,90.11729456,1
2016,Q4,0.696274671,2.762516136,83.11515956,104.1360719,0
2017,Q1,2.80009541,1.541367209,94.81965748,101.3784281,0
2017,Q2,2.704272424,2.883811175,109.5825299,91.73239522,0
2017,Q3,2.172885389,1.820607444,98.82803998,90.98296781,0
2017,Q4,0.977655348,2.581027215,98.15835332,96.03324483,1
2018,Q1,1.460047685,2.708799027,109.9599607,95.44630794,1
2018,Q2,0.793754601,1.503996443,116.830258,101.6317768,0
2018,Q3,1.833700522,2.192787199,94.64113063,106.1421404,0
2018,Q4,1.808215623,1.233495806,85.16260499,100.7371829,0
2019,Q1,2.841425545,1.616704243,114.7816468,105.2819117,0
2019,Q2,1.119531107,1.072681497,84.07389061,104.5698787,0
2019,Q3,0.999174345,1.742541841,100.0679666,104.5093634,0
2019,Q4,0.783078058,1.812732811,99.40291637,100.8165413,0
2020,Q1,2.545901603,1.34335639,112.3132581,103.8575686,0
2020,Q2,1.889677035,2.399055741,96.48070956,92.76795172,0
2020,Q3,2.164413101,2.049344613,105.574992,96.75997562,0
2020,Q4,2.767166443,2.174739737,83.41609937,98.99607981,0
2021,Q1,2.390890137,2.588269123,99.78388211,107.8949514,0
2021,Q2,1.169171093,1.821197394,115.9438764,107.9251343,0
2021,Q3,2.214281922,2.717961094,83.55093068,107.2998995,0
2021,Q4,1.301549766,1.356663025,89.57479345,98.35937016,1
2022,Q1,1.127980012,1.641135172,85.39913944,95.92353531,1
2022,Q2,1.930709536,1.883707416,93.86875045,104.9290426,0
2022,Q3,2.733774928,2.513578446,93.28002808,104.8888434,0
2022,Q4,0.879950456,1.260635976,93.82508148,106.1540474,0
2023,Q1,1.115870618,1.126506818,85.26838141,107.1748994,0
2023,Q2,2.084458212,1.506402327,102.211833,100.5515924,0
2023,Q3,2.138589946,1.466375109,114.5761195,96.18737124,0
2023,Q4,2.235329135,1.032249293,94.9062852,97.03419636,0
2013,Q1,1.858711071,1.145472524,111.6052549,94.35561604,0
2013,Q2,2.192594537,2.606424246,102.4750782,104.8176641,0
2013,Q3,2.154650781,1.711059594,112.3543416,95.8940274,0
2013,Q4,1.928032294,2.490795478,95.15823639,96.05535215,0
2014,Q1,1.648365025,2.635926989,117.1968705,100.9016683,0
2014,Q2,2.153665513,2.806547244,83.94187406,94.64157156,0
2014,Q3,2.272250016,2.647488924,114.2811611,98.30214354,0
2014,Q4,0.723349756,1.875562955,89.22938361,95.8239291,1
2015,Q1,2.430668892,1.151054172,113.1032487,98.55338172,0
2015,Q2,1.990159828,1.179304462,93.49436313,91.79401838,0
2015,Q3,2.903859307,2.614523299,98.38531017,94.47205097,0
2015,Q4,2.833637763,1.689193191,86.43937727,101.2632878,0
2016,Q1,2.859435301,1.007660581,89.52499373,108.7689528,0
2016,Q2,0.927714917,1.226486903,102.8074886,107.2368765,0
2016,Q3,1.692774544,2.989128513,107.166868,91.48149814,0
2016,Q4,2.982080329,1.815788474,91.49610135,101.1575837,0
2017,Q1,1.26076898,1.172915014,80.05713372,98.99166706,1
2017,Q2,2.592158556,2.144630371,119.968292,95.73693291,0
2017,Q3,1.201137662,1.31949892,86.56254353,95.70373192,1
2017,Q4,2.482100113,2.811513581,119.0034868,94.64579308,0
2018,Q1,2.703243864,1.656510179,84.51362178,107.4004985,0
2018,Q2,2.090264087,1.329461792,97.1932503,95.7451539,0
2018,Q3,2.341986422,1.906832461,119.5711978,91.09489965,0
2018,Q4,1.387538165,1.963800334,100.1253422,96.31871645,1
2019,Q1,2.323100623,2.749494147,117.5487721,106.1018675,0
